# Nygaard Kirkwood HullRad SAXS_weights
7.328419703043445921e+00 5.500375270843505859e+00 5.961999999999999744e+00 3.806599999999999773e-05
7.256133727221249607e+00 5.913501739501953125e+00 6.056000000000000050e+00 6.673500000000000395e-05
6.934149366699323025e+00 5.389202117919921875e+00 5.868000000000000327e+00 6.224700000000000220e-05
6.588930088844352717e+00 5.268542766571044922e+00 6.248999999999999666e+00 4.125400000000000177e-05
6.499753428527597521e+00 5.136119365692138672e+00 6.881000000000000227e+00 1.229000000000000058e-04
6.648599825839572652e+00 5.759408473968505859e+00 6.001000000000000334e+00 2.282100000000000055e-05
6.479303780070959640e+00 5.513705730438232422e+00 6.565999999999999837e+00 5.273500000000000247e-05
5.592416038053702465e+00 4.701134681701660156e+00 5.807000000000000384e+00 1.867400000000000112e-05
5.330964860165339658e+00 4.443130016326904297e+00 5.915000000000000036e+00 3.735400000000000184e-05
5.321635785372180294e+00 4.421936988830566406e+00 5.274000000000000021e+00 3.132100000000000048e-05
6.070871646404450317e+00 4.988208770751953125e+00 5.554999999999999716e+00 4.330999999999999699e-05
6.245889430489054206e+00 5.166491985321044922e+00 4.625000000000000000e+00 1.910399999999999870e-05
6.502278934654107445e+00 5.140370368957519531e+00 4.836999999999999744e+00 2.300899999999999942e-05
6.302441858869102020e+00 5.230205059051513672e+00 5.338000000000000078e+00 3.809500000000000034e-05
6.100078300726567981e+00 5.015911102294921875e+00 5.344000000000000306e+00 4.633500000000000276e-05
6.058142541710975770e+00 5.134322643280029297e+00 5.690999999999999837e+00 8.356899999999999897e-05
5.698578654785270814e+00 4.939721584320068359e+00 5.971000000000000085e+00 6.758399999999999532e-05
4.902288482158388305e+00 4.161996364593505859e+00 5.996999999999999886e+00 4.234800000000000180e-05
5.102085260197203986e+00 4.320277214050292969e+00 5.754999999999999893e+00 5.601300000000000056e-05
5.165875986533531083e+00 4.282193660736083984e+00 5.740000000000000213e+00 5.878099999999999845e-05
5.002566908114190802e+00 4.011211872100830078e+00 6.006000000000000227e+00 4.340500000000000201e-05
5.332995938631271748e+00 4.317592144012451172e+00 6.166999999999999815e+00 4.398300000000000224e-05
5.674501227368642375e+00 4.621338367462158203e+00 6.049000000000000377e+00 4.309399999999999770e-05
5.754961444832810358e+00 4.711270809173583984e+00 6.480999999999999872e+00 7.372799999999999612e-05
5.704786252660051460e+00 4.618181705474853516e+00 6.418000000000000149e+00 9.321499999999999437e-05
5.715502683037120946e+00 4.799025058746337891e+00 6.040000000000000036e+00 9.577300000000000613e-05
5.830256498557415235e+00 4.822906494140625000e+00 6.560999999999999943e+00 5.296400000000000316e-05
6.042922966013782649e+00 4.851548194885253906e+00 6.634000000000000341e+00 5.511400000000000121e-05
5.676159655351424860e+00 4.380089759826660156e+00 6.224000000000000199e+00 5.002500000000000300e-05
5.494026914323999478e+00 4.129642963409423828e+00 6.105000000000000426e+00 8.387199999999999929e-05
5.365327997907614943e+00 4.180946826934814453e+00 5.993999999999999773e+00 6.306599999999999554e-05
5.413275533464889655e+00 4.321757793426513672e+00 6.043999999999999595e+00 6.644500000000000503e-05
5.917488587118567622e+00 4.761988162994384766e+00 6.120000000000000107e+00 6.903199999999999907e-05
6.097810381445198047e+00 4.971807956695556641e+00 6.516000000000000014e+00 1.198100000000000066e-04
6.185189217028530528e+00 4.928821086883544922e+00 7.125000000000000000e+00 1.088399999999999947e-04
6.696035670864548983e+00 5.470759868621826172e+00 7.363000000000000433e+00 1.432100000000000061e-04
6.477398770465844891e+00 5.258268833160400391e+00 6.892999999999999794e+00 1.099200000000000047e-04
6.152478750889260439e+00 4.934038639068603516e+00 6.115000000000000213e+00 3.653399999999999953e-05
5.724277156993407445e+00 4.425126552581787109e+00 6.790000000000000036e+00 5.497099999999999936e-05
5.625797868893671172e+00 4.484728813171386719e+00 6.118000000000000327e+00 4.834199999999999896e-05
5.884874746330753581e+00 4.802586555480957031e+00 6.940000000000000391e+00 1.089000000000000043e-04
6.360680338366004882e+00 4.958952903747558594e+00 6.841000000000000192e+00 8.073400000000000324e-05
6.414308671378590176e+00 5.230256080627441406e+00 6.812000000000000277e+00 7.700600000000000099e-05
6.201961661136015103e+00 4.782150268554687500e+00 6.913000000000000256e+00 6.384100000000000083e-05
6.221416678137919654e+00 5.142503738403320312e+00 6.921999999999999709e+00 7.907700000000000200e-05
6.130576046500413767e+00 5.265676498413085938e+00 7.219000000000000306e+00 1.057499999999999955e-04
5.441496261903580489e+00 4.221825122833251953e+00 7.237000000000000099e+00 8.360999999999999400e-05
5.359589637830415754e+00 4.250412464141845703e+00 7.514999999999999680e+00 7.242899999999999382e-05
5.129614671365679612e+00 4.160237789154052734e+00 7.745000000000000107e+00 1.669200000000000078e-04
4.584113367889478319e+00 3.739587783813476562e+00 7.347000000000000419e+00 1.665799999999999941e-04
4.555405244670302167e+00 3.822797060012817383e+00 5.597999999999999865e+00 3.321999999999999704e-05
4.432623318521515365e+00 3.753583192825317383e+00 7.634999999999999787e+00 1.844799999999999955e-04
4.148950707817035344e+00 3.412784576416015625e+00 7.578999999999999737e+00 9.568799999999999593e-05
4.365785034791425545e+00 3.674757480621337891e+00 7.490999999999999659e+00 1.272300000000000134e-04
4.875881688538250991e+00 4.007834434509277344e+00 6.913999999999999702e+00 8.136199999999999791e-05
5.321048020629474351e+00 4.214662075042724609e+00 6.786999999999999922e+00 1.122899999999999972e-04
4.974589030012224633e+00 3.890436172485351562e+00 6.198000000000000398e+00 5.572000000000000184e-05
4.804816668323660167e+00 3.879136800765991211e+00 5.496999999999999886e+00 1.692000000000000063e-05
4.526768103493099993e+00 3.792521953582763672e+00 5.770999999999999908e+00 2.972399999999999866e-05
4.821262999609237987e+00 3.928300619125366211e+00 5.282000000000000028e+00 2.134700000000000077e-05
4.799299443108887786e+00 3.735760450363159180e+00 4.964000000000000412e+00 1.819599999999999993e-05
4.788828403310851911e+00 3.947411298751831055e+00 5.448000000000000398e+00 4.795100000000000219e-05
5.135010262525318225e+00 4.329010486602783203e+00 5.400000000000000355e+00 5.396599999999999797e-05
5.274342897700066146e+00 4.470618724822998047e+00 5.203999999999999737e+00 4.504300000000000225e-05
5.574558750127797779e+00 4.631088733673095703e+00 4.738000000000000433e+00 1.507500000000000051e-05
5.764843424876230138e+00 4.506792068481445312e+00 4.772000000000000242e+00 1.890799999999999922e-05
5.588059709263956343e+00 4.412823200225830078e+00 5.030999999999999694e+00 2.258800000000000125e-05
5.489710460314755736e+00 4.555404663085937500e+00 5.160000000000000142e+00 2.532000000000000152e-05
5.409351144943383538e+00 4.533075332641601562e+00 4.948999999999999844e+00 1.412599999999999994e-05
5.975625980417349936e+00 4.978707790374755859e+00 5.665000000000000036e+00 2.954499999999999919e-05
6.026651296887130194e+00 4.813431262969970703e+00 5.809000000000000163e+00 3.438799999999999669e-05
5.385168316379703057e+00 4.101178169250488281e+00 5.657000000000000028e+00 2.929100000000000128e-05
5.290537634588154070e+00 4.240952968597412109e+00 5.197000000000000064e+00 3.322200000000000142e-05
4.680280646807508660e+00 3.742383480072021484e+00 5.826999999999999957e+00 3.578700000000000143e-05
4.515033457225309022e+00 3.717479705810546875e+00 6.304999999999999716e+00 6.402200000000000469e-05
4.483619932929654439e+00 3.633506774902343750e+00 6.424000000000000377e+00 5.293099999999999856e-05
4.979253347408467256e+00 4.181319236755371094e+00 5.942999999999999616e+00 6.403799999999999911e-05
5.000141402266192969e+00 4.176142692565917969e+00 5.509999999999999787e+00 3.987099999999999824e-05
5.062108838420011026e+00 4.181774616241455078e+00 5.889999999999999680e+00 5.723100000000000143e-05
5.377755243787037287e+00 4.486305236816406250e+00 6.003000000000000114e+00 7.480499999999999953e-05
5.611723520543696608e+00 4.326920509338378906e+00 5.807999999999999829e+00 3.879100000000000180e-05
5.768305031094010715e+00 4.501839160919189453e+00 5.501999999999999780e+00 5.341500000000000273e-05
5.752100164924363490e+00 4.635476112365722656e+00 5.464999999999999858e+00 3.036900000000000011e-05
5.695525069670447138e+00 4.352921009063720703e+00 5.291999999999999815e+00 1.638400000000000102e-05
5.278644792920768936e+00 4.227440834045410156e+00 5.592999999999999972e+00 6.160899999999999916e-05
4.876350894449614337e+00 3.949609518051147461e+00 5.608999999999999986e+00 3.829499999999999842e-05
4.934043779281980235e+00 3.828857660293579102e+00 5.793999999999999595e+00 9.295800000000000005e-05
5.518196725266889757e+00 4.392066478729248047e+00 5.628999999999999559e+00 5.480599999999999670e-05
5.400143131473257085e+00 4.537939548492431641e+00 5.701999999999999957e+00 5.911600000000000117e-05
5.474196822254057793e+00 4.594382762908935547e+00 5.866999999999999993e+00 6.361200000000000014e-05
5.132271951887264372e+00 4.307820796966552734e+00 5.732000000000000206e+00 5.755200000000000056e-05
4.907477956954613418e+00 3.968751430511474609e+00 5.677999999999999936e+00 2.944299999999999915e-05
5.321838940790876826e+00 4.258424282073974609e+00 5.987000000000000099e+00 7.826200000000000387e-05
5.515565268684430755e+00 4.525651454925537109e+00 6.235000000000000320e+00 9.244500000000000005e-05
5.771682906133746016e+00 4.290509223937988281e+00 5.113999999999999879e+00 3.970500000000000017e-05
5.998335434335993810e+00 4.498501777648925781e+00 6.894000000000000128e+00 6.852600000000000087e-05
5.831629858948947032e+00 4.406264305114746094e+00 6.514999999999999680e+00 7.161000000000000048e-05
5.573819581281538760e+00 4.140816211700439453e+00 6.310999999999999943e+00 6.683400000000000419e-05
5.869459193047063650e+00 4.483727931976318359e+00 6.581000000000000405e+00 8.612500000000000635e-05
5.936856972643301589e+00 4.841815948486328125e+00 6.224000000000000199e+00 5.677700000000000205e-05
6.111416929458908243e+00 4.790648937225341797e+00 5.908000000000000362e+00 6.192199999999999430e-05
6.227458844892817424e+00 5.058965206146240234e+00 5.666000000000000369e+00 6.738099999999999743e-05
6.324399449870492518e+00 5.200646877288818359e+00 5.730999999999999872e+00 6.220199999999999839e-05
6.064737715140443797e+00 4.807194709777832031e+00 5.975999999999999979e+00 7.524399999999999990e-05
6.259352839911374033e+00 5.141295909881591797e+00 5.972000000000000419e+00 6.393400000000000146e-05
6.751383042566129866e+00 5.554674148559570312e+00 5.533000000000000362e+00 3.315899999999999881e-05
7.256314106969405486e+00 5.862141609191894531e+00 6.551000000000000156e+00 6.975200000000000573e-05
7.502642999918409217e+00 6.199784278869628906e+00 6.485999999999999766e+00 8.832500000000000561e-05
7.197272258902716047e+00 5.703614234924316406e+00 5.826999999999999957e+00 3.392199999999999811e-05
7.172839931129820101e+00 5.717640876770019531e+00 5.993000000000000327e+00 5.344200000000000095e-05
6.949323286614459860e+00 5.609694480895996094e+00 6.057999999999999829e+00 2.091600000000000100e-05
6.829009235287297308e+00 5.388081550598144531e+00 5.855000000000000426e+00 1.462000000000000063e-05
7.076789267276038409e+00 5.299775123596191406e+00 5.831999999999999851e+00 3.548299999999999892e-05
7.138964417080868152e+00 5.538320064544677734e+00 5.567000000000000171e+00 1.610199999999999932e-05
7.138302115787441338e+00 5.682405471801757812e+00 5.706000000000000405e+00 3.887800000000000283e-05
6.980540130392189901e+00 5.588287353515625000e+00 6.153999999999999915e+00 9.123600000000000535e-05
6.819462682398166109e+00 5.495013236999511719e+00 5.777000000000000135e+00 1.674799999999999957e-05
6.772792535233252309e+00 5.513866424560546875e+00 5.673000000000000043e+00 1.078699999999999955e-04
6.964816446663526506e+00 5.776600837707519531e+00 6.046999999999999709e+00 1.104400000000000065e-04
6.874636346794598118e+00 5.460521697998046875e+00 5.815000000000000391e+00 9.616100000000000309e-05
6.593166268541767572e+00 4.886586666107177734e+00 5.895999999999999908e+00 4.521999999999999734e-05
6.609141866151039935e+00 4.585326671600341797e+00 5.160000000000000142e+00 4.118600000000000174e-05
7.022891165013218640e+00 4.988965034484863281e+00 5.729000000000000092e+00 5.861200000000000058e-05
7.292608811795399326e+00 5.204981803894042969e+00 5.269999999999999574e+00 5.027800000000000211e-05
7.063795169784150119e+00 4.844519138336181641e+00 5.485999999999999766e+00 6.684100000000000599e-05
7.069883092278088199e+00 5.088663578033447266e+00 5.878999999999999559e+00 7.305599999999999985e-05
7.285154262138990866e+00 5.660751342773437500e+00 5.493000000000000327e+00 5.764900000000000319e-05
7.906185230379006335e+00 6.215108394622802734e+00 5.894000000000000128e+00 3.202900000000000115e-05
8.011657219100467131e+00 5.496742725372314453e+00 4.618999999999999773e+00 1.760999999999999911e-05
7.964207312960065899e+00 5.765059471130371094e+00 6.149000000000000021e+00 4.774899999999999972e-05
7.909305939830931997e+00 5.293062210083007812e+00 5.833000000000000185e+00 3.853899999999999812e-05
7.847698854054710793e+00 5.827527523040771484e+00 5.259999999999999787e+00 3.567000000000000238e-05
7.948033431680431526e+00 6.317718982696533203e+00 5.717999999999999972e+00 8.721200000000000458e-05
7.898025676689594654e+00 6.266582965850830078e+00 6.453999999999999737e+00 1.146499999999999950e-04
8.024675584690886154e+00 6.277058124542236328e+00 6.708000000000000185e+00 7.647199999999999560e-05
8.173476324346514943e+00 6.234109878540039062e+00 6.650000000000000355e+00 4.825600000000000012e-05
8.012093845373822631e+00 6.209651947021484375e+00 6.296999999999999709e+00 7.167499999999999392e-05
7.914462882163697088e+00 6.301063537597656250e+00 5.514999999999999680e+00 6.502200000000000189e-05
7.711660916256212417e+00 5.997036933898925781e+00 5.259000000000000341e+00 5.770400000000000182e-05
7.660872069402200779e+00 5.764850139617919922e+00 5.641000000000000014e+00 8.923400000000000656e-05
7.770698776412818809e+00 5.991584777832031250e+00 6.415000000000000036e+00 3.737900000000000245e-05
7.609353882167757099e+00 5.580277919769287109e+00 5.517000000000000348e+00 4.135900000000000161e-05
7.399648206006736118e+00 5.400076389312744141e+00 5.581999999999999851e+00 4.725200000000000092e-05
7.293510363066792124e+00 5.623914241790771484e+00 5.475999999999999979e+00 6.576500000000000477e-05
7.310734402985329616e+00 5.682292938232421875e+00 5.681000000000000050e+00 5.855799999999999737e-05
7.242715697325019519e+00 5.139259338378906250e+00 5.878000000000000114e+00 2.054399999999999846e-05
6.984922292596783322e+00 4.908442020416259766e+00 5.903999999999999915e+00 4.826300000000000192e-05
6.601014458496233139e+00 4.863264083862304688e+00 5.338000000000000078e+00 2.514700000000000165e-05
6.178251269733562978e+00 5.215043544769287109e+00 5.695000000000000284e+00 3.358799999999999758e-05
5.790459469044670016e+00 4.829173564910888672e+00 5.993000000000000327e+00 4.943100000000000158e-05
5.609277771103400312e+00 4.857553958892822266e+00 5.722999999999999865e+00 4.999799999999999801e-05
4.935447028294007943e+00 3.974137306213378906e+00 6.339999999999999858e+00 1.215799999999999981e-04
4.941109535944370634e+00 4.165884017944335938e+00 5.652999999999999581e+00 3.488400000000000008e-05
5.098755571641527595e+00 4.139153003692626953e+00 5.578999999999999737e+00 3.049300000000000095e-05
4.811026374117403748e+00 3.952828645706176758e+00 5.655000000000000249e+00 5.406000000000000079e-05
5.108051223100039451e+00 4.403138160705566406e+00 5.512999999999999901e+00 2.799900000000000078e-05
5.233047793064804054e+00 4.322721958160400391e+00 5.559999999999999609e+00 7.506000000000000302e-05
5.389946794741860892e+00 4.273527145385742188e+00 5.695000000000000284e+00 7.575399999999999333e-05
4.928282364534732451e+00 3.888426780700683594e+00 5.333999999999999631e+00 3.005799999999999919e-05
5.373463949528298755e+00 4.385203838348388672e+00 5.732000000000000206e+00 2.258600000000000025e-05
5.404310248032248687e+00 4.153546333312988281e+00 5.628000000000000114e+00 6.142899999999999749e-05
5.067820563160449154e+00 4.065790653228759766e+00 5.051000000000000156e+00 3.844399999999999987e-05
4.883456633094215960e+00 3.889687538146972656e+00 5.641000000000000014e+00 1.555700000000000030e-05
5.617739325952348928e+00 4.601265430450439453e+00 4.786999999999999922e+00 1.840500000000000081e-05
6.032965304078027557e+00 4.917934894561767578e+00 5.721000000000000085e+00 5.783100000000000247e-05
6.119292532605767221e+00 5.066390514373779297e+00 6.054999999999999716e+00 9.614499999999999511e-05
5.942621717845789853e+00 4.739223957061767578e+00 6.136000000000000121e+00 1.011699999999999953e-04
5.319209237998547835e+00 4.211009025573730469e+00 6.238000000000000433e+00 5.349599999999999738e-05
5.053690630329178646e+00 3.894154787063598633e+00 5.735000000000000320e+00 2.918300000000000164e-05
5.294004193254499668e+00 4.316917896270751953e+00 5.855000000000000426e+00 5.108400000000000083e-05
5.241776770855759437e+00 4.332260608673095703e+00 6.334999999999999964e+00 6.998299999999999725e-05
5.344114299995883499e+00 4.564005374908447266e+00 6.716999999999999638e+00 4.183200000000000199e-05
5.678364849754084176e+00 4.585834026336669922e+00 6.274000000000000021e+00 5.072900000000000168e-05
6.026644526969429094e+00 4.919846534729003906e+00 5.745000000000000107e+00 4.335200000000000099e-05
5.582088205990570984e+00 4.405892372131347656e+00 6.334999999999999964e+00 3.803299999999999991e-05
5.721966816644663112e+00 4.696922779083251953e+00 6.402999999999999581e+00 7.210999999999999908e-05
5.898078259303876969e+00 4.514492988586425781e+00 5.998999999999999666e+00 5.812100000000000138e-05
6.092266046561625181e+00 4.329774856567382812e+00 5.458000000000000185e+00 6.578300000000000358e-05
6.411454605417342911e+00 4.680107116699218750e+00 5.315999999999999837e+00 4.801200000000000042e-05
6.741098665935021828e+00 5.245889663696289062e+00 5.097000000000000419e+00 2.814199999999999924e-05
6.580883568864964062e+00 5.426334857940673828e+00 4.884999999999999787e+00 2.606900000000000062e-05
6.389659047080185950e+00 5.034773349761962891e+00 5.549000000000000377e+00 4.473300000000000014e-05
6.414870156637983101e+00 4.983043193817138672e+00 5.551999999999999602e+00 8.167300000000000222e-05
6.372320614412202211e+00 4.753273963928222656e+00 5.557000000000000384e+00 6.917799999999999395e-05
6.392509308574402915e+00 4.866257667541503906e+00 5.567999999999999616e+00 4.971300000000000328e-05
6.122756090183501421e+00 4.667544364929199219e+00 5.572000000000000064e+00 1.026799999999999995e-04
5.749392480253392890e+00 4.461619377136230469e+00 5.791999999999999815e+00 3.911900000000000273e-05
5.343228000498056574e+00 4.495794296264648438e+00 6.333000000000000185e+00 9.318100000000000113e-05
4.857279944965289253e+00 3.906599521636962891e+00 5.937999999999999723e+00 6.085399999999999707e-05
4.985130648126979480e+00 3.998058319091796875e+00 5.729000000000000092e+00 4.195099999999999865e-05
4.920751428922960358e+00 4.010910987854003906e+00 5.679999999999999716e+00 3.895100000000000027e-05
4.568620288721922051e+00 3.776892662048339844e+00 5.443999999999999950e+00 1.907700000000000048e-05
5.171186794938461340e+00 4.435364723205566406e+00 4.924000000000000377e+00 1.737999999999999962e-05
5.237687691866269368e+00 4.192255973815917969e+00 5.198999999999999844e+00 3.181199999999999967e-05
4.618197539185743494e+00 3.780529737472534180e+00 4.977999999999999758e+00 2.182199999999999876e-05
4.979817281675321006e+00 3.950398445129394531e+00 4.977000000000000313e+00 9.413099999999999712e-06
5.591754833752300868e+00 4.608361721038818359e+00 4.990999999999999659e+00 2.873800000000000166e-05
5.718040668760366430e+00 4.673384189605712891e+00 5.423000000000000043e+00 5.587899999999999812e-05
5.412203620381612623e+00 4.294015884399414062e+00 5.072000000000000064e+00 3.491500000000000029e-05
5.477125680849765033e+00 4.388253211975097656e+00 5.011000000000000121e+00 3.158100000000000138e-05
5.462848732873601065e+00 4.371031761169433594e+00 5.206999999999999851e+00 4.898699999999999702e-05
5.578096955430211779e+00 4.378687858581542969e+00 6.084999999999999964e+00 9.976600000000000669e-05
5.752861207265936194e+00 4.681245803833007812e+00 5.525000000000000355e+00 5.917699999999999940e-05
6.113377580111292176e+00 4.971674919128417969e+00 6.051000000000000156e+00 5.581300000000000248e-05
6.177112602195227176e+00 5.082284450531005859e+00 5.540000000000000036e+00 5.409500000000000300e-05
5.713063207739842220e+00 4.744449138641357422e+00 5.937000000000000277e+00 4.818900000000000229e-05
5.416689115583930736e+00 4.484540462493896484e+00 4.568999999999999950e+00 7.226399999999999964e-06
5.339903448431801536e+00 4.395288467407226562e+00 5.700000000000000178e+00 8.300499999999999556e-05
5.368434505844708937e+00 4.575340747833251953e+00 5.703999999999999737e+00 3.061199999999999761e-05
5.675319735666251475e+00 4.987481117248535156e+00 5.426999999999999602e+00 1.276500000000000060e-05
5.729587632265321417e+00 4.636864662170410156e+00 5.363000000000000433e+00 1.970799999999999833e-05
6.031958015649051319e+00 4.788196563720703125e+00 5.750000000000000000e+00 4.938800000000000216e-05
6.153253517025005337e+00 4.888301372528076172e+00 5.330000000000000071e+00 4.312799999999999772e-05
5.617918450962477550e+00 4.298511981964111328e+00 5.740999999999999659e+00 4.093000000000000284e-05
5.677805954001582833e+00 4.421038627624511719e+00 5.096000000000000085e+00 3.190200000000000051e-05
5.838109847569095123e+00 4.426836013793945312e+00 5.498000000000000220e+00 4.526800000000000095e-05
5.687679703291708577e+00 4.529947280883789062e+00 5.990999999999999659e+00 5.645999999999999814e-05
5.875249227960855691e+00 4.752787590026855469e+00 4.443999999999999950e+00 4.636800000000000227e-06
6.064971305439761373e+00 4.915546894073486328e+00 5.871999999999999886e+00 8.883200000000000601e-05
6.475966722785730489e+00 5.059472084045410156e+00 5.176000000000000156e+00 3.236699999999999690e-05
6.571299665367595466e+00 4.890469551086425781e+00 5.326999999999999957e+00 4.812899999999999947e-05
6.738854981467494731e+00 5.490900516510009766e+00 4.687000000000000277e+00 2.086699999999999859e-05
6.514597980093914664e+00 5.459899425506591797e+00 4.551999999999999602e+00 8.920199999999999738e-06
6.035463997897434929e+00 5.143975257873535156e+00 4.703999999999999737e+00 1.050800000000000002e-05
5.355917814479838057e+00 4.550477504730224609e+00 4.926000000000000156e+00 2.351699999999999863e-05
5.532056457894483081e+00 4.715438842773437500e+00 5.009000000000000341e+00 2.262800000000000087e-05
5.646241648950244496e+00 4.683511257171630859e+00 5.014000000000000234e+00 4.635199999999999938e-05
5.769925017991455185e+00 4.721770286560058594e+00 4.834999999999999964e+00 1.851000000000000066e-05
6.064863082264007943e+00 4.901680946350097656e+00 4.735999999999999766e+00 9.221399999999999497e-06
6.245669555879405088e+00 5.018126010894775391e+00 4.443999999999999950e+00 3.615600000000000162e-06
6.216154751948692159e+00 4.970584869384765625e+00 4.641000000000000014e+00 7.514099999999999767e-06
6.293671182104957573e+00 5.225008010864257812e+00 5.028999999999999915e+00 2.459399999999999865e-05
6.321965949642338600e+00 5.247453689575195312e+00 5.347999999999999865e+00 2.238700000000000097e-05
6.279007083133754108e+00 4.788688182830810547e+00 5.451999999999999957e+00 3.177799999999999966e-05
6.282873464965451404e+00 4.976119041442871094e+00 5.469000000000000306e+00 4.358499999999999690e-05
6.414401566924060383e+00 5.216685771942138672e+00 5.405000000000000249e+00 2.647899999999999839e-05
6.571408657233250850e+00 5.174514770507812500e+00 6.525999999999999801e+00 6.372000000000000656e-05
6.991141454469884664e+00 5.822867870330810547e+00 6.631999999999999673e+00 3.717400000000000017e-05
6.738604388536588274e+00 5.626155376434326172e+00 6.408000000000000362e+00 8.496599999999999932e-05
6.247429199998808969e+00 4.893952369689941406e+00 4.741999999999999993e+00 1.453500000000000060e-05
6.041542807042450391e+00 4.864078521728515625e+00 4.442999999999999616e+00 4.076399999999999630e-06
5.291935950845657821e+00 4.170724868774414062e+00 6.163999999999999702e+00 6.373000000000000138e-05
4.777434428179903492e+00 4.050643920898437500e+00 5.663000000000000256e+00 3.890299999999999667e-05
4.808244620159505267e+00 4.015600681304931641e+00 5.788999999999999702e+00 7.279200000000000373e-05
4.867410062540399096e+00 4.069128990173339844e+00 5.339000000000000412e+00 1.682100000000000039e-05
4.670102560269657310e+00 3.950007438659667969e+00 5.272000000000000242e+00 2.780600000000000110e-05
4.865242693108546845e+00 4.058185577392578125e+00 5.322000000000000064e+00 3.173800000000000004e-05
4.716991696813684243e+00 3.907423973083496094e+00 5.466999999999999638e+00 2.562299999999999845e-05
5.408968489978541072e+00 4.228279590606689453e+00 5.722000000000000419e+00 3.677799999999999922e-05
6.150983343178410223e+00 5.008190155029296875e+00 5.379999999999999893e+00 2.250999999999999963e-05
5.806303490135369394e+00 4.831984519958496094e+00 5.432999999999999829e+00 2.083299999999999857e-05
5.337121544267789730e+00 4.498830795288085938e+00 4.644000000000000128e+00 8.419700000000000041e-06
4.955499547260846072e+00 4.149507999420166016e+00 5.849999999999999645e+00 6.017799999999999880e-05
4.989811292204964666e+00 3.848701238632202148e+00 6.137999999999999901e+00 4.102900000000000308e-05
5.384431438653642488e+00 3.905388355255126953e+00 5.355000000000000426e+00 2.597899999999999979e-05
5.757887982933396209e+00 4.547395706176757812e+00 5.735000000000000320e+00 3.847900000000000208e-05
5.115341290943758779e+00 3.977365970611572266e+00 6.274000000000000021e+00 6.758100000000000229e-05
5.062926643348272471e+00 4.246726512908935547e+00 5.472999999999999865e+00 6.165400000000000296e-05
4.659295361597819429e+00 3.647297859191894531e+00 5.535000000000000142e+00 5.917200000000000199e-05
5.202177987172956541e+00 4.103615283966064453e+00 5.652999999999999581e+00 7.579999999999999932e-05
5.527151974815248003e+00 4.413784980773925781e+00 5.437999999999999723e+00 3.930899999999999922e-05
6.317728958400813610e+00 4.864371776580810547e+00 5.480000000000000426e+00 2.920700000000000005e-05
6.978719063245073073e+00 5.735440731048583984e+00 4.641000000000000014e+00 1.156399999999999974e-05
7.229564328888242741e+00 5.814881324768066406e+00 5.253999999999999559e+00 1.935400000000000138e-05
7.146933923441112668e+00 5.835339069366455078e+00 4.383000000000000007e+00 6.097599999999999861e-06
6.786454794672103219e+00 5.537353038787841797e+00 4.756000000000000227e+00 8.299300000000000313e-06
6.462701052866853146e+00 5.369350433349609375e+00 4.439000000000000057e+00 5.341199999999999785e-06
5.894661774474442950e+00 4.890252590179443359e+00 4.974000000000000199e+00 2.017700000000000011e-05
5.786592000728016494e+00 4.694747447967529297e+00 4.866999999999999993e+00 1.367599999999999917e-05
6.154559671393220022e+00 4.931659698486328125e+00 4.982000000000000206e+00 2.765699999999999965e-05
6.241299566581817615e+00 5.287946701049804688e+00 4.708000000000000185e+00 1.304499999999999962e-05
6.339679287686728060e+00 5.513871669769287109e+00 4.969999999999999751e+00 1.889800000000000101e-05
6.315840758581453329e+00 5.488862514495849609e+00 5.448000000000000398e+00 3.713700000000000036e-05
6.556013562743528311e+00 5.147920131683349609e+00 4.934999999999999609e+00 1.504299999999999980e-05
6.645561127156554448e+00 5.176862239837646484e+00 5.666000000000000369e+00 1.709600000000000030e-05
6.767945618098541338e+00 5.296718120574951172e+00 6.232999999999999652e+00 7.668299999999999748e-05
7.105090243246371173e+00 5.851684570312500000e+00 6.448000000000000398e+00 4.281999999999999999e-05
7.240848327128505346e+00 5.943208217620849609e+00 5.812000000000000277e+00 3.374800000000000282e-05
7.373634774870248876e+00 5.635825634002685547e+00 6.270999999999999908e+00 5.346199999999999737e-05
7.121361203353735903e+00 4.966931819915771484e+00 5.921000000000000263e+00 4.462099999999999850e-05
7.004288696951706861e+00 5.582470417022705078e+00 6.208999999999999631e+00 4.306800000000000168e-05
7.018328221008689916e+00 5.569353580474853516e+00 5.961000000000000298e+00 6.953799999999999727e-05
6.848369968368444916e+00 5.572265148162841797e+00 5.975999999999999979e+00 7.183699999999999678e-05
6.461341386959896127e+00 5.382412433624267578e+00 6.283000000000000362e+00 7.628900000000000091e-05
6.272388671014264006e+00 4.922051906585693359e+00 4.791000000000000369e+00 1.066100000000000008e-05
6.018618482624796151e+00 4.678072929382324219e+00 5.926999999999999602e+00 1.002100000000000045e-04
6.100493379059304999e+00 4.584347248077392578e+00 4.948000000000000398e+00 2.257400000000000105e-05
6.347184614055001894e+00 5.094479560852050781e+00 5.081000000000000405e+00 3.286199999999999809e-05
6.398299890837754411e+00 5.201642990112304688e+00 5.030000000000000249e+00 1.734099999999999880e-05
6.560429951490054812e+00 5.287983417510986328e+00 4.722999999999999865e+00 7.350299999999999743e-06
6.054201427913882938e+00 4.808105945587158203e+00 4.650999999999999801e+00 1.119599999999999919e-05
