# Nygaard Kirkwood HullRad SAXS_weights
3.475865828270187308e+00 2.782574892044067383e+00 3.354000000000000092e+00 3.377499999999999968e-04
2.796554609009224812e+00 2.244252204895019531e+00 2.790000000000000036e+00 1.776500000000000016e-05
3.376471223263601384e+00 2.650320529937744141e+00 3.229000000000000092e+00 1.708400000000000109e-04
2.725916895914467286e+00 2.175384283065795898e+00 2.621999999999999886e+00 1.333399999999999973e-05
2.157104820969755643e+00 1.678447365760803223e+00 2.124000000000000110e+00 1.337600000000000013e-07
2.955038465419288940e+00 2.349433422088623047e+00 2.854999999999999982e+00 4.523500000000000313e-05
3.024447856218748676e+00 2.353838205337524414e+00 2.814999999999999947e+00 6.308200000000000352e-05
2.588035218072330501e+00 2.001765489578247070e+00 2.496999999999999886e+00 4.323999999999999597e-06
2.642196080133473846e+00 2.188717126846313477e+00 2.696000000000000174e+00 1.867599999999999873e-05
2.791002936373051746e+00 2.022850990295410156e+00 2.540000000000000036e+00 4.020399999999999658e-06
2.630354761999165181e+00 2.169218540191650391e+00 2.641999999999999904e+00 9.308899999999999930e-06
2.702939523385010645e+00 2.134531497955322266e+00 2.741999999999999993e+00 1.120600000000000079e-05
2.549865836057433111e+00 1.818122625350952148e+00 2.384999999999999787e+00 9.995800000000000079e-07
3.214467922746957917e+00 2.677904129028320312e+00 3.263999999999999790e+00 2.529699999999999852e-04
2.924384602395914357e+00 2.236149311065673828e+00 2.919000000000000039e+00 4.871499999999999691e-05
2.836959518891028154e+00 2.351768970489501953e+00 2.906000000000000139e+00 4.771799999999999951e-05
3.130376566219897683e+00 2.461976528167724609e+00 3.049999999999999822e+00 1.581900000000000016e-04
3.294817954748403999e+00 2.744987487792968750e+00 3.281000000000000139e+00 2.988299999999999832e-04
3.051561186030218309e+00 2.278811216354370117e+00 2.728000000000000203e+00 3.591000000000000008e-05
2.504548525053162500e+00 2.004219770431518555e+00 2.471000000000000085e+00 2.148000000000000017e-06
2.671452046642249556e+00 1.997652173042297363e+00 2.529999999999999805e+00 4.622999999999999614e-06
3.151572384605834110e+00 2.422291517257690430e+00 2.896999999999999797e+00 6.982600000000000536e-05
3.022202763819035187e+00 2.453366994857788086e+00 2.938000000000000167e+00 1.174699999999999985e-04
3.201424799487673223e+00 2.551132202148437500e+00 3.053999999999999826e+00 1.756799999999999985e-04
2.900104105922803210e+00 2.418555498123168945e+00 2.924999999999999822e+00 1.002199999999999993e-04
2.551154848674682452e+00 1.985365033149719238e+00 2.476999999999999869e+00 3.687499999999999846e-06
3.243146091023874078e+00 2.496743917465209961e+00 3.001999999999999780e+00 9.451200000000000584e-05
3.487898064655818420e+00 2.860781192779541016e+00 3.403999999999999915e+00 3.504800000000000190e-04
2.952218385619892693e+00 2.356023073196411133e+00 2.922000000000000153e+00 7.175300000000000233e-05
2.753117368268406029e+00 2.172807693481445312e+00 2.664000000000000146e+00 1.104399999999999963e-05
3.184002371112206298e+00 2.593134641647338867e+00 3.121999999999999886e+00 2.921500000000000269e-04
2.476168861778297536e+00 1.841541409492492676e+00 2.279999999999999805e+00 7.428000000000000075e-07
3.000158490529488908e+00 2.435743093490600586e+00 3.045999999999999819e+00 9.413300000000000150e-05
3.303159503088374915e+00 2.472506999969482422e+00 3.015000000000000124e+00 1.169100000000000038e-04
2.948617142088796328e+00 2.305378913879394531e+00 2.865000000000000213e+00 5.671399999999999944e-05
2.661006698919929914e+00 2.202186346054077148e+00 2.632000000000000117e+00 2.338800000000000037e-05
2.493000270291910958e+00 2.049837112426757812e+00 2.491000000000000103e+00 6.077600000000000053e-06
3.233913160026863576e+00 2.624715089797973633e+00 3.194999999999999840e+00 2.417200000000000099e-04
2.886785484975494587e+00 2.260822772979736328e+00 2.745000000000000107e+00 1.262200000000000045e-05
3.032224139536248142e+00 2.431139945983886719e+00 2.978000000000000203e+00 8.039400000000000311e-05
2.862766433682902179e+00 2.328210592269897461e+00 2.765000000000000124e+00 4.048500000000000286e-05
2.973219186231895961e+00 2.295345067977905273e+00 2.770000000000000018e+00 2.752600000000000039e-05
3.046255206887591882e+00 2.407363891601562500e+00 2.902000000000000135e+00 6.716399999999999595e-05
2.722886703538454078e+00 2.076903820037841797e+00 2.568999999999999950e+00 7.056500000000000116e-06
2.420443028716264600e+00 1.971496462821960449e+00 2.387000000000000011e+00 2.239600000000000123e-06
3.739169777678746698e+00 3.038058996200561523e+00 3.612000000000000099e+00 3.610099999999999876e-04
2.853496181883169669e+00 2.145412921905517578e+00 2.641000000000000014e+00 7.595900000000000407e-06
3.165320552250075359e+00 2.516730546951293945e+00 3.032000000000000028e+00 1.258599999999999910e-04
3.364223190241067307e+00 2.606844663619995117e+00 3.233999999999999986e+00 1.245899999999999981e-04
3.075082968252440985e+00 2.573371410369873047e+00 3.055000000000000160e+00 1.830299999999999874e-04
2.515869546533946455e+00 1.929825782775878906e+00 2.478000000000000203e+00 1.292599999999999915e-06
3.208006564280073913e+00 2.501419067382812500e+00 2.918000000000000149e+00 1.186799999999999953e-04
2.832049992932382132e+00 2.371508121490478516e+00 2.814000000000000057e+00 6.623900000000000057e-05
3.054003312803329262e+00 2.383340358734130859e+00 2.838999999999999968e+00 7.588999999999999338e-05
3.177480062695728691e+00 2.722734689712524414e+00 3.330000000000000071e+00 2.655900000000000101e-04
3.141004493218166438e+00 2.569228649139404297e+00 3.181000000000000050e+00 1.520799999999999940e-04
2.919285333028341700e+00 2.316213130950927734e+00 2.767999999999999794e+00 2.049600000000000163e-05
3.277561096456097722e+00 2.564481973648071289e+00 3.072000000000000064e+00 1.465199999999999998e-04
2.692465371496668425e+00 2.142002820968627930e+00 2.680000000000000160e+00 8.853699999999999613e-06
2.790112488035143556e+00 2.226762771606445312e+00 2.716000000000000192e+00 2.123700000000000013e-05
2.928967809666318978e+00 2.129987716674804688e+00 2.740000000000000213e+00 9.384499999999999681e-06
3.034094296371717014e+00 2.486703634262084961e+00 2.975000000000000089e+00 1.466000000000000126e-04
2.567927406705383664e+00 2.063095569610595703e+00 2.436999999999999833e+00 2.978800000000000177e-06
2.664659329286651612e+00 2.060437202453613281e+00 2.624000000000000110e+00 7.815600000000000184e-06
3.402953687188342347e+00 2.655197858810424805e+00 3.255999999999999783e+00 2.241199999999999887e-04
2.949333778676169082e+00 2.345976591110229492e+00 2.915000000000000036e+00 7.349600000000000241e-05
2.770565687411465028e+00 2.216007947921752930e+00 2.709999999999999964e+00 3.528700000000000283e-05
3.120640960749138326e+00 2.321392297744750977e+00 2.794000000000000039e+00 5.061100000000000044e-05
3.246942651498458510e+00 2.670502185821533203e+00 3.206999999999999851e+00 1.865100000000000015e-04
2.411868438021438799e+00 1.976947665214538574e+00 2.456999999999999851e+00 1.888299999999999988e-06
3.120864134123110922e+00 2.589008808135986328e+00 3.174999999999999822e+00 2.217099999999999898e-04
2.502387322820929239e+00 1.966078042984008789e+00 2.365000000000000213e+00 3.463499999999999958e-06
3.006490720863783217e+00 2.218534946441650391e+00 2.771999999999999797e+00 1.230200000000000012e-05
2.417863253315869709e+00 1.976915955543518066e+00 2.373000000000000220e+00 2.919799999999999980e-06
2.683810330521583687e+00 2.157772064208984375e+00 2.589999999999999858e+00 1.350699999999999960e-05
2.591060256896506875e+00 2.001580715179443359e+00 2.642999999999999794e+00 2.492899999999999883e-06
2.787352099000197647e+00 2.107176065444946289e+00 2.556999999999999940e+00 2.042699999999999941e-05
2.504207291249868739e+00 1.864273667335510254e+00 2.262000000000000011e+00 8.427599999999999576e-07
2.715754392986540200e+00 2.240705490112304688e+00 2.677000000000000046e+00 3.616400000000000137e-05
2.733170983566285628e+00 2.263445615768432617e+00 2.779999999999999805e+00 2.397400000000000120e-05
3.239023783822614355e+00 2.659752607345581055e+00 3.184000000000000163e+00 2.722800000000000155e-04
2.683353764007188058e+00 2.129904985427856445e+00 2.724000000000000199e+00 1.159300000000000064e-05
2.467596664767320203e+00 1.963773488998413086e+00 2.357000000000000206e+00 3.452099999999999949e-06
3.038062350210322116e+00 2.418353319168090820e+00 2.879999999999999893e+00 7.003899999999999807e-05
3.045104975623914356e+00 2.506468772888183594e+00 3.112000000000000099e+00 1.242100000000000051e-04
3.005683309569758599e+00 2.366545438766479492e+00 2.964999999999999858e+00 3.220600000000000302e-05
3.419832193578673518e+00 2.755621433258056641e+00 3.399000000000000021e+00 2.584600000000000157e-04
2.737288698543870691e+00 2.163199663162231445e+00 2.603000000000000203e+00 1.305899999999999982e-05
2.656820404377119083e+00 2.070387363433837891e+00 2.599000000000000199e+00 6.535900000000000391e-06
3.070316949632571735e+00 2.395756244659423828e+00 2.843999999999999861e+00 1.086299999999999950e-04
2.862654248659333156e+00 2.239869356155395508e+00 2.721999999999999975e+00 2.557699999999999923e-05
3.443877309103202666e+00 2.758228778839111328e+00 3.439000000000000057e+00 4.492300000000000069e-04
3.228176509667355365e+00 2.624375104904174805e+00 3.137000000000000011e+00 1.234499999999999920e-04
3.098138645689497928e+00 2.474738359451293945e+00 3.096000000000000085e+00 9.460799999999999950e-05
2.457264821584313363e+00 2.006569385528564453e+00 2.443000000000000060e+00 2.422999999999999925e-06
3.116178364883202878e+00 2.553566455841064453e+00 3.003000000000000114e+00 1.836399999999999968e-04
3.220594859600467430e+00 2.705542802810668945e+00 3.318000000000000060e+00 3.691799999999999856e-04
2.951693815653285480e+00 2.297798395156860352e+00 2.783999999999999808e+00 2.754699999999999900e-05
2.872529546167762682e+00 2.213408470153808594e+00 2.773000000000000131e+00 2.728700000000000149e-05
3.314277540351194151e+00 2.587904691696166992e+00 3.269000000000000128e+00 1.638099999999999919e-04
2.532952945760300167e+00 1.999075889587402344e+00 2.439000000000000057e+00 4.690999999999999641e-06
2.837232146573665847e+00 2.260051012039184570e+00 2.761000000000000121e+00 3.025500000000000086e-05
3.357582178958455899e+00 2.706387042999267578e+00 3.285000000000000142e+00 2.607800000000000070e-04
2.685430769749666879e+00 2.218450069427490234e+00 2.738999999999999879e+00 2.765300000000000104e-05
2.525531433192382380e+00 1.992434382438659668e+00 2.424999999999999822e+00 2.960699999999999876e-06
3.292646239264569008e+00 2.696915388107299805e+00 3.314000000000000057e+00 3.004400000000000169e-04
2.803294363168620684e+00 2.292730093002319336e+00 2.730999999999999872e+00 4.608800000000000326e-05
2.673568173722452812e+00 1.962131857872009277e+00 2.443000000000000060e+00 3.835899999999999984e-06
3.108761778976077306e+00 2.383155345916748047e+00 2.830000000000000071e+00 7.275199999999999733e-05
2.985433777118902121e+00 2.324956655502319336e+00 2.819999999999999840e+00 3.860999999999999795e-05
2.250950280782590518e+00 1.784713625907897949e+00 2.236000000000000210e+00 1.777299999999999907e-07
2.583709188001995560e+00 2.110083580017089844e+00 2.487000000000000099e+00 1.019000000000000069e-05
2.827714333845620320e+00 2.206442832946777344e+00 2.748000000000000220e+00 2.418499999999999968e-05
2.576007571207681757e+00 2.015340328216552734e+00 2.567000000000000171e+00 4.197200000000000235e-06
3.030180045618933171e+00 2.378723382949829102e+00 2.887999999999999901e+00 5.371899999999999847e-05
3.041288329372219046e+00 2.492620468139648438e+00 2.986000000000000210e+00 1.219900000000000026e-04
3.070450205058327775e+00 2.370110273361206055e+00 3.015000000000000124e+00 7.254400000000000204e-05
3.305745583518205244e+00 2.649138450622558594e+00 3.196000000000000174e+00 1.992100000000000121e-04
2.392787509696779669e+00 1.923887610435485840e+00 2.400999999999999801e+00 1.489300000000000081e-06
2.494296677084236968e+00 1.995890498161315918e+00 2.500000000000000000e+00 3.660699999999999950e-06
2.685326650356517852e+00 2.217007160186767578e+00 2.616000000000000103e+00 1.744400000000000104e-05
3.296187761832150009e+00 2.561848878860473633e+00 3.181000000000000050e+00 9.538700000000000000e-05
3.187155439148112279e+00 2.627459049224853516e+00 3.100000000000000089e+00 2.598500000000000007e-04
2.687564307852086110e+00 2.166933536529541016e+00 2.653000000000000025e+00 1.298399999999999969e-05
2.455038519476584913e+00 1.927808523178100586e+00 2.327999999999999847e+00 1.820499999999999976e-06
2.668533241163014935e+00 2.172735691070556641e+00 2.625999999999999890e+00 1.989000000000000100e-05
3.162223638368300449e+00 2.613850355148315430e+00 3.104000000000000092e+00 2.942600000000000185e-04
2.499776978194274690e+00 2.008774042129516602e+00 2.472999999999999865e+00 4.223299999999999866e-06
3.062118830317529738e+00 2.372081995010375977e+00 2.935000000000000053e+00 6.395799999999999988e-05
3.175670410082234607e+00 2.446103572845458984e+00 2.855999999999999872e+00 6.834999999999999442e-05
3.097261113209202055e+00 2.523727893829345703e+00 2.932999999999999829e+00 1.433999999999999891e-04
2.482380870719302024e+00 1.967493176460266113e+00 2.419000000000000039e+00 2.082400000000000171e-06
3.150845736505076822e+00 2.532594680786132812e+00 3.020999999999999908e+00 2.066500000000000086e-04
2.714039470818261357e+00 2.202973842620849609e+00 2.681000000000000050e+00 2.359500000000000025e-05
3.343002363766985674e+00 2.646317958831787109e+00 3.075000000000000178e+00 2.527699999999999804e-04
2.804666877225391097e+00 2.077657938003540039e+00 2.632000000000000117e+00 6.384700000000000043e-06
2.811656090959040455e+00 2.238987684249877930e+00 2.712000000000000188e+00 1.631699999999999980e-05
2.678084482299059932e+00 2.049611568450927734e+00 2.483999999999999986e+00 5.543999999999999775e-06
3.054796256608544702e+00 2.371704816818237305e+00 2.777000000000000135e+00 3.931199999999999902e-05
2.567601198293962828e+00 1.950449705123901367e+00 2.577999999999999847e+00 1.541900000000000010e-06
2.511651801045385657e+00 1.940291285514831543e+00 2.326999999999999957e+00 1.178500000000000024e-06
2.969241731905194026e+00 2.403847932815551758e+00 2.882000000000000117e+00 7.497199999999999980e-05
2.765552079857986456e+00 2.236175775527954102e+00 2.633000000000000007e+00 3.980100000000000060e-05
3.254116931817117919e+00 2.441556692123413086e+00 2.983999999999999986e+00 7.592500000000000236e-05
2.542127818196170175e+00 2.034101724624633789e+00 2.564999999999999947e+00 2.388199999999999852e-06
2.575910668798013337e+00 1.888418912887573242e+00 2.508999999999999897e+00 2.830800000000000070e-06
3.497455045088650571e+00 2.749138832092285156e+00 3.355999999999999872e+00 3.064100000000000157e-04
2.616067638368053672e+00 2.085348844528198242e+00 2.539000000000000146e+00 1.202899999999999952e-05
2.675814325067392474e+00 2.096665620803833008e+00 2.599000000000000199e+00 8.402200000000000632e-06
2.702964523149170795e+00 2.114386320114135742e+00 2.588999999999999968e+00 8.473599999999999644e-06
2.880178554616165787e+00 2.173168182373046875e+00 2.741999999999999993e+00 1.308599999999999973e-05
3.013809700214017617e+00 2.293982982635498047e+00 2.778999999999999915e+00 1.983300000000000137e-05
3.060729744057541613e+00 2.576206445693969727e+00 2.996999999999999886e+00 1.938499999999999956e-04
2.790920970560169412e+00 2.184195995330810547e+00 2.862999999999999989e+00 1.214099999999999946e-05
3.058012805741836537e+00 2.481169700622558594e+00 2.947000000000000064e+00 1.535100000000000125e-04
3.534483464155996124e+00 2.830119371414184570e+00 3.407999999999999918e+00 3.235299999999999873e-04
2.961282793489349530e+00 2.384443759918212891e+00 2.798999999999999932e+00 6.338199999999999726e-05
3.591971606226270985e+00 2.830289125442504883e+00 3.444999999999999840e+00 2.853600000000000190e-04
3.001541172464621710e+00 2.282938957214355469e+00 2.809000000000000163e+00 2.836700000000000132e-05
2.478434005870351342e+00 1.987446904182434082e+00 2.536000000000000032e+00 2.157300000000000081e-06
2.808798162472506021e+00 2.163388490676879883e+00 2.613999999999999879e+00 1.898900000000000064e-05
3.309519951961972684e+00 2.568315267562866211e+00 3.224000000000000199e+00 1.442399999999999878e-04
2.604187994994190625e+00 2.111773252487182617e+00 2.536999999999999922e+00 8.143400000000000671e-06
3.025632677213761390e+00 2.310883998870849609e+00 2.850999999999999979e+00 6.203700000000000252e-05
3.416135661557400116e+00 2.585911989212036133e+00 3.119000000000000217e+00 1.979399999999999920e-04
2.672367355794421417e+00 2.030999660491943359e+00 2.373000000000000220e+00 8.670599999999999621e-06
2.819752106936126435e+00 2.322965383529663086e+00 2.811999999999999833e+00 4.981500000000000332e-05
2.800802338225599986e+00 2.100177288055419922e+00 2.677999999999999936e+00 7.181099999999999737e-06
3.314239445386200522e+00 2.710726976394653320e+00 3.314000000000000057e+00 2.670700000000000027e-04
2.354738170373345429e+00 1.759238004684448242e+00 2.290000000000000036e+00 3.805600000000000143e-07
3.077090324165494550e+00 2.436253070831298828e+00 2.963999999999999968e+00 7.524799999999999512e-05
3.400992816047181400e+00 2.612822055816650391e+00 3.099000000000000199e+00 1.425300000000000059e-04
2.962924118129149242e+00 2.261980295181274414e+00 2.758999999999999897e+00 2.151100000000000123e-05
3.319983598912033873e+00 2.831382989883422852e+00 3.394000000000000128e+00 5.014000000000000444e-04
3.390247585825150622e+00 2.631218194961547852e+00 3.021999999999999797e+00 1.351299999999999886e-04
2.578723132504354254e+00 2.028259992599487305e+00 2.536000000000000032e+00 4.235599999999999732e-06
2.986779997898529437e+00 2.458850860595703125e+00 2.920999999999999819e+00 1.114900000000000049e-04
2.744660005049383678e+00 2.211459159851074219e+00 2.608999999999999986e+00 2.818499999999999866e-05
2.998256453889220907e+00 2.417630434036254883e+00 3.021999999999999797e+00 7.653499999999999821e-05
3.129350587905032732e+00 2.486853361129760742e+00 3.005999999999999783e+00 8.457399999999999358e-05
2.870089351805520828e+00 2.262643575668334961e+00 2.714999999999999858e+00 3.391700000000000070e-05
2.762224883565366440e+00 2.062661886215209961e+00 2.587000000000000188e+00 5.266800000000000125e-06
3.510631442108439249e+00 2.744477748870849609e+00 3.249000000000000110e+00 2.787299999999999825e-04
3.305079610475451624e+00 2.536926031112670898e+00 3.056000000000000050e+00 1.425099999999999891e-04
2.765990552206519126e+00 2.179691076278686523e+00 2.701999999999999957e+00 2.432900000000000034e-05
2.604541884091514881e+00 1.986610531806945801e+00 2.403999999999999915e+00 4.007699999999999762e-06
3.005487226208201967e+00 2.481928586959838867e+00 2.903999999999999915e+00 1.094699999999999937e-04
3.021123856624161164e+00 2.456612110137939453e+00 3.020000000000000018e+00 1.346399999999999984e-04
2.857083085596626493e+00 2.227510452270507812e+00 2.660000000000000142e+00 2.314100000000000087e-05
3.002098274172949388e+00 2.388775587081909180e+00 2.879999999999999893e+00 5.806900000000000256e-05
2.845428869397554905e+00 2.283462524414062500e+00 2.806999999999999940e+00 3.988999999999999924e-05
2.783778166068515247e+00 2.298043251037597656e+00 2.709000000000000075e+00 4.253000000000000107e-05
3.446357682977905679e+00 2.746934652328491211e+00 3.371999999999999886e+00 2.259899999999999962e-04
3.008677106485680319e+00 2.408972263336181641e+00 2.915999999999999925e+00 7.170699999999999633e-05
3.190466931788339178e+00 2.517805576324462891e+00 2.967000000000000082e+00 1.376100000000000055e-04
2.787778981051935112e+00 2.123422145843505859e+00 2.588999999999999968e+00 1.021199999999999980e-05
2.561073250023142567e+00 2.068741559982299805e+00 2.472999999999999865e+00 3.307500000000000096e-06
3.039686537821576273e+00 2.381165742874145508e+00 2.886000000000000121e+00 6.511000000000000511e-05
2.738311732032436829e+00 2.101266622543334961e+00 2.533999999999999808e+00 5.076499999999999592e-06
3.400596079652778769e+00 2.784870862960815430e+00 3.334000000000000075e+00 3.969199999999999877e-04
2.862209053618013144e+00 2.264967441558837891e+00 2.763999999999999790e+00 4.029099999999999761e-05
2.766946219987162614e+00 2.141843318939208984e+00 2.717000000000000082e+00 1.119699999999999969e-05
3.021381710927447450e+00 2.333424568176269531e+00 2.781000000000000139e+00 4.728400000000000333e-05
2.818854988363980851e+00 2.190306901931762695e+00 2.815999999999999837e+00 1.023199999999999961e-05
2.820237348978099856e+00 2.304736852645874023e+00 2.762999999999999901e+00 3.985899999999999903e-05
3.159571626937645927e+00 2.548747062683105469e+00 3.121999999999999886e+00 1.143000000000000000e-04
2.588251975156529383e+00 2.004233360290527344e+00 2.395000000000000018e+00 4.550700000000000323e-06
3.139286350323273300e+00 2.476514816284179688e+00 3.008999999999999897e+00 1.076200000000000030e-04
2.332757626284932773e+00 1.902859568595886230e+00 2.313000000000000167e+00 6.085299999999999572e-07
3.159070615090317169e+00 2.373310327529907227e+00 2.830999999999999961e+00 5.517600000000000163e-05
2.520290463789649493e+00 2.006612777709960938e+00 2.472999999999999865e+00 3.525299999999999942e-06
2.481519199636563311e+00 1.929431796073913574e+00 2.440999999999999837e+00 1.864100000000000076e-06
3.102286283980239201e+00 2.519447326660156250e+00 2.939999999999999947e+00 1.685699999999999937e-04
2.848617921893443317e+00 2.165190935134887695e+00 2.748000000000000220e+00 8.667399999999999381e-06
2.649424315039572875e+00 2.088514089584350586e+00 2.569999999999999840e+00 5.751600000000000125e-06
3.033907483540433159e+00 2.524330377578735352e+00 2.970000000000000195e+00 1.709000000000000070e-04
3.122040230306447395e+00 2.477377891540527344e+00 3.064000000000000057e+00 1.178599999999999998e-04
2.628612919290679528e+00 2.167833328247070312e+00 2.488999999999999879e+00 1.211500000000000005e-05
2.921357464203535148e+00 2.235459089279174805e+00 2.785000000000000142e+00 3.296000000000000291e-05
2.983918394319937217e+00 2.363777875900268555e+00 2.887000000000000011e+00 4.892800000000000317e-05
2.567131562459513017e+00 2.073137760162353516e+00 2.488999999999999879e+00 8.573500000000000161e-06
3.186414201319010875e+00 2.333096265792846680e+00 2.846000000000000085e+00 2.628799999999999971e-05
3.141859893107490365e+00 2.550589323043823242e+00 3.169000000000000039e+00 1.117199999999999942e-04
3.610909991451543455e+00 2.894940614700317383e+00 3.427000000000000046e+00 3.278800000000000117e-04
2.877074859992559741e+00 2.140398979187011719e+00 2.544999999999999929e+00 1.332299999999999933e-05
2.668524872286977434e+00 2.132146358489990234e+00 2.560000000000000053e+00 8.268600000000000759e-06
2.762212562531235260e+00 2.229379653930664062e+00 2.625999999999999890e+00 2.404999999999999844e-05
3.077835435661980590e+00 2.495632410049438477e+00 3.032999999999999918e+00 9.582700000000000256e-05
3.184528701786245808e+00 2.715444326400756836e+00 3.269000000000000128e+00 3.026999999999999851e-04
2.383043727560463232e+00 1.818700313568115234e+00 2.414000000000000146e+00 3.090499999999999781e-07
2.242099860138457412e+00 1.810593843460083008e+00 2.282999999999999918e+00 2.888399999999999844e-07
2.876421908866416466e+00 2.276597976684570312e+00 2.626999999999999780e+00 4.351300000000000166e-05
3.416087225465042732e+00 2.664244651794433594e+00 3.138999999999999790e+00 1.824200000000000051e-04
2.627295950619912279e+00 2.085683822631835938e+00 2.697000000000000064e+00 4.758400000000000046e-06
2.737651845183541877e+00 2.085155010223388672e+00 2.470000000000000195e+00 6.584999999999999633e-06
2.715951947849859494e+00 2.189350366592407227e+00 2.770999999999999908e+00 1.081599999999999944e-05
3.147278822510854557e+00 2.478204965591430664e+00 3.108000000000000096e+00 1.386500000000000091e-04
2.773965025361954329e+00 2.001433372497558594e+00 2.466000000000000192e+00 4.522100000000000292e-06
2.939359961599197657e+00 2.268514394760131836e+00 2.744000000000000217e+00 3.673399999999999761e-05
2.531433820156193448e+00 1.928845763206481934e+00 2.460999999999999854e+00 1.394699999999999962e-06
2.740086546549311386e+00 2.179575681686401367e+00 2.701999999999999957e+00 8.271299999999999903e-06
2.854963228089882676e+00 2.111044645309448242e+00 2.666999999999999815e+00 1.142000000000000077e-05
3.308140944186583887e+00 2.727279186248779297e+00 3.330000000000000071e+00 3.808799999999999989e-04
2.795810271786006496e+00 2.241282224655151367e+00 2.754000000000000004e+00 1.141200000000000017e-05
3.180307923128290248e+00 2.427073955535888672e+00 2.979000000000000092e+00 7.627499999999999732e-05
3.038265488409220616e+00 2.443115234375000000e+00 2.830999999999999961e+00 9.434400000000000338e-05
3.184134646051134609e+00 2.589856147766113281e+00 3.166999999999999815e+00 2.109900000000000111e-04
2.915115407443397366e+00 2.217607975006103516e+00 2.761000000000000121e+00 1.487800000000000053e-05
2.943753998562947949e+00 2.448995828628540039e+00 3.069999999999999840e+00 6.682600000000000020e-05
2.864831130439005502e+00 2.187938213348388672e+00 2.724000000000000199e+00 1.395599999999999987e-05
2.853773710773489292e+00 2.375178575515747070e+00 2.865000000000000213e+00 6.048299999999999673e-05
2.438483775268440290e+00 1.994581103324890137e+00 2.456999999999999851e+00 1.934600000000000078e-06
2.500806144216055849e+00 1.995487689971923828e+00 2.552000000000000046e+00 2.387599999999999807e-06
3.687396584578466641e+00 2.955567121505737305e+00 3.512000000000000011e+00 3.723500000000000247e-04
2.672107934569214915e+00 2.136125802993774414e+00 2.487999999999999989e+00 9.787200000000000077e-06
3.001951916620564820e+00 2.330665826797485352e+00 2.798000000000000043e+00 6.019400000000000000e-05
3.301319742712202299e+00 2.696838617324829102e+00 3.212000000000000188e+00 3.683399999999999869e-04
3.093537705243393443e+00 2.653025627136230469e+00 3.297000000000000153e+00 2.657800000000000201e-04
3.335716305900559231e+00 2.555939197540283203e+00 3.128000000000000114e+00 1.956600000000000071e-04
3.089185581971449768e+00 2.388482093811035156e+00 2.838000000000000078e+00 6.548899999999999589e-05
2.892371099888933816e+00 2.237708091735839844e+00 2.777000000000000135e+00 1.452599999999999950e-05
3.088770822068198640e+00 2.232077360153198242e+00 2.725999999999999979e+00 2.711599999999999923e-05
3.186726426712057414e+00 2.519726514816284180e+00 3.084999999999999964e+00 1.370200000000000129e-04
2.836425373856306997e+00 2.229143381118774414e+00 2.767999999999999794e+00 2.090599999999999940e-05
2.777987492153528137e+00 2.107944250106811523e+00 2.657000000000000028e+00 7.860299999999999942e-06
2.738414855031803263e+00 2.212952375411987305e+00 2.697000000000000064e+00 1.307100000000000072e-05
2.823294784588086692e+00 2.199894666671752930e+00 2.694999999999999840e+00 9.719500000000000708e-06
3.277193487575268627e+00 2.639509201049804688e+00 3.181000000000000050e+00 2.738300000000000261e-04
2.892651034818769062e+00 2.186014652252197266e+00 2.869000000000000217e+00 1.784299999999999840e-05
3.002756213630018767e+00 2.397247552871704102e+00 2.987000000000000099e+00 9.231899999999999482e-05
2.780943965515584093e+00 2.328977346420288086e+00 2.811999999999999833e+00 3.846499999999999849e-05
2.677863988110956495e+00 2.111182212829589844e+00 2.540000000000000036e+00 9.005099999999999552e-06
3.021430161704411255e+00 2.529480457305908203e+00 3.161000000000000032e+00 2.109799999999999892e-04
2.816063969314094528e+00 2.251916885375976562e+00 2.842999999999999972e+00 2.088399999999999859e-05
3.309155756396461534e+00 2.592620134353637695e+00 3.052999999999999936e+00 1.934399999999999911e-04
3.400801898286286651e+00 2.710803508758544922e+00 3.197999999999999954e+00 3.330200000000000066e-04
3.127112784034300041e+00 2.595112800598144531e+00 3.071000000000000174e+00 2.013200000000000037e-04
3.033013114150024059e+00 2.437912702560424805e+00 2.987000000000000099e+00 8.046399999999999397e-05
2.770768795397954509e+00 2.107159614562988281e+00 2.596999999999999975e+00 8.128800000000000844e-06
3.296700858936115530e+00 2.719691276550292969e+00 3.028999999999999915e+00 2.938099999999999805e-04
2.931769326785307772e+00 2.355290174484252930e+00 2.767999999999999794e+00 5.991300000000000049e-05
3.396340212754933585e+00 2.599045038223266602e+00 3.176000000000000156e+00 1.890299999999999977e-04
2.531789040721253325e+00 1.965754389762878418e+00 2.418000000000000149e+00 2.619199999999999843e-06
2.920572306909157145e+00 2.274474382400512695e+00 2.859999999999999876e+00 3.342300000000000170e-05
2.736949727736582627e+00 2.209560394287109375e+00 2.811999999999999833e+00 1.911799999999999890e-05
2.792277011528614405e+00 2.224835395812988281e+00 2.783999999999999808e+00 2.269100000000000010e-05
3.048458405302668428e+00 2.455404520034790039e+00 3.020999999999999908e+00 1.509699999999999996e-04
2.768676752470196067e+00 2.103688001632690430e+00 2.623000000000000220e+00 1.224400000000000000e-05
3.356163753840865294e+00 2.569707632064819336e+00 3.136000000000000121e+00 2.014700000000000074e-04
2.987780709606090213e+00 2.416044473648071289e+00 2.966000000000000192e+00 6.604699999999999970e-05
3.136504827959476049e+00 2.501753807067871094e+00 2.968999999999999861e+00 1.331399999999999890e-04
